time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),apparent_temperature (°F),precipitation (inch),rain (inch),snowfall (inch),snow_depth (ft),weather_code (wmo code),cloud_cover (%)
2023-01-26T20:00,18.1,85,14.3,8.1,0.000,0.000,0.000,0.262,3,100
2023-01-26T21:00,17.7,85,13.9,8.1,0.000,0.000,0.000,0.262,3,100
2023-01-26T22:00,17.5,84,13.5,7.8,0.000,0.000,0.000,0.262,3,100
2023-01-26T23:00,16.6,82,12.1,6.4,0.000,0.000,0.000,0.262,3,97
2023-01-27T00:00,15.4,79,10.1,5.1,0.000,0.000,0.000,0.262,0,0
2023-01-27T01:00,12.1,81,7.3,2.4,0.000,0.000,0.000,0.262,0,0
2023-01-27T02:00,10.9,78,5.4,0.9,0.000,0.000,0.000,0.262,0,0
2023-01-27T03:00,10.6,76,4.4,0.6,0.000,0.000,0.000,0.262,0,2
2023-01-27T04:00,11.2,75,4.9,0.7,0.000,0.000,0.000,0.262,2,62
2023-01-27T05:00,12.3,76,6.3,1.4,0.000,0.000,0.000,0.262,3,100
2023-01-27T06:00,16.4,75,9.7,5.0,0.000,0.000,0.000,0.262,3,100
2023-01-27T07:00,18.3,73,11.2,6.7,0.000,0.000,0.000,0.262,3,99
2023-01-27T08:00,20.4,74,13.3,8.4,0.000,0.000,0.000,0.262,3,100
2023-01-27T09:00,22.9,72,15.4,12.1,0.000,0.000,0.000,0.262,3,100
2023-01-27T10:00,25.7,75,18.9,13.7,0.012,0.000,0.083,0.262,73,100
2023-01-27T11:00,28.8,79,23.0,18.5,0.008,0.000,0.055,0.262,71,100
2023-01-27T12:00,31.0,76,24.5,19.9,0.000,0.000,0.000,0.262,3,100
2023-01-27T13:00,34.1,74,26.6,23.1,0.000,0.000,0.000,0.262,3,100
2023-01-27T14:00,35.3,76,28.4,25.3,0.000,0.000,0.000,0.262,3,100
2023-01-27T15:00,36.9,77,30.3,27.8,0.000,0.000,0.000,0.262,3,100
2023-01-27T16:00,37.2,80,31.5,26.4,0.000,0.000,0.000,0.262,3,100
2023-01-27T17:00,35.8,83,31.0,24.3,0.000,0.000,0.000,0.262,1,29
2023-01-27T18:00,32.2,76,25.6,20.4,0.000,0.000,0.000,0.262,3,99
2023-01-27T19:00,28.4,79,22.9,17.3,0.000,0.000,0.000,0.262,0,0
2023-01-27T20:00,25.6,80,20.2,14.1,0.000,0.000,0.000,0.262,0,0
2023-01-27T21:00,23.1,80,17.8,12.0,0.000,0.000,0.000,0.262,0,0
2023-01-27T22:00,21.5,81,16.5,10.6,0.000,0.000,0.000,0.262,1,48
2023-01-27T23:00,20.5,80,15.4,9.7,0.000,0.000,0.000,0.262,0,7
2023-01-28T00:00,19.4,80,14.4,9.4,0.000,0.000,0.000,0.262,3,100
2023-01-28T01:00,18.5,80,13.5,9.4,0.000,0.000,0.000,0.262,3,100
2023-01-28T02:00,17.7,80,12.6,9.3,0.000,0.000,0.000,0.262,3,100
2023-01-28T03:00,17.4,79,11.9,9.6,0.000,0.000,0.000,0.262,3,100
2023-01-28T04:00,16.4,78,10.7,9.1,0.000,0.000,0.000,0.262,3,100
2023-01-28T05:00,14.8,78,9.2,7.2,0.000,0.000,0.000,0.262,3,100
2023-01-28T06:00,19.2,77,13.1,12.5,0.000,0.000,0.000,0.262,3,100
2023-01-28T07:00,20.2,66,10.6,13.7,0.000,0.000,0.000,0.262,3,100
2023-01-28T08:00,20.6,65,10.7,14.0,0.000,0.000,0.000,0.262,3,100
2023-01-28T09:00,21.6,71,13.8,15.2,0.000,0.000,0.000,0.262,3,100
2023-01-28T10:00,22.7,71,14.8,15.8,0.008,0.000,0.055,0.262,71,100
2023-01-28T11:00,23.9,72,16.4,17.2,0.016,0.000,0.110,0.295,73,100
2023-01-28T12:00,24.4,76,17.8,17.1,0.020,0.000,0.138,0.295,73,100
2023-01-28T13:00,25.6,77,19.3,17.4,0.004,0.000,0.028,0.295,71,100
2023-01-28T14:00,25.4,78,19.6,16.7,0.004,0.000,0.028,0.328,71,100
2023-01-28T15:00,25.1,80,19.9,16.2,0.008,0.000,0.055,0.328,71,100
2023-01-28T16:00,25.6,84,21.4,15.5,0.008,0.000,0.055,0.328,71,100
2023-01-28T17:00,26.1,87,22.9,16.1,0.004,0.000,0.028,0.328,71,100
2023-01-28T18:00,26.7,88,23.8,17.6,0.000,0.000,0.000,0.328,3,100
2023-01-28T19:00,27.6,89,24.8,18.5,0.004,0.000,0.028,0.328,71,100
2023-01-28T20:00,28.4,89,25.7,19.4,0.000,0.000,0.000,0.328,3,100
2023-01-28T21:00,28.8,90,26.2,19.8,0.004,0.000,0.028,0.361,71,100
2023-01-28T22:00,29.1,91,26.7,20.8,0.012,0.000,0.083,0.361,73,100
2023-01-28T23:00,29.1,93,27.2,20.8,0.020,0.000,0.138,0.361,73,100
2023-01-29T00:00,29.1,94,27.5,21.0,0.020,0.000,0.138,0.361,73,100
2023-01-29T01:00,29.3,93,27.6,21.2,0.004,0.000,0.028,0.394,71,100
2023-01-29T02:00,29.2,93,27.4,20.6,0.000,0.000,0.000,0.394,3,100
2023-01-29T03:00,28.7,89,26.0,19.6,0.000,0.000,0.000,0.394,3,100
2023-01-29T04:00,27.6,89,24.9,18.4,0.000,0.000,0.000,0.394,3,100
2023-01-29T05:00,24.9,89,22.0,15.8,0.000,0.000,0.000,0.394,3,100
2023-01-29T06:00,22.7,89,19.8,12.3,0.000,0.000,0.000,0.394,3,100
2023-01-29T07:00,21.6,86,18.1,11.7,0.004,0.000,0.028,0.394,71,100
2023-01-29T08:00,21.1,84,16.9,11.4,0.000,0.000,0.000,0.394,3,100
2023-01-29T09:00,21.7,80,16.6,12.3,0.000,0.000,0.000,0.394,3,100
2023-01-29T10:00,22.8,77,16.6,13.1,0.000,0.000,0.000,0.394,3,100
2023-01-29T11:00,24.7,75,17.8,15.2,0.000,0.000,0.000,0.394,3,100
2023-01-29T12:00,26.1,73,18.7,16.7,0.000,0.000,0.000,0.394,3,100
2023-01-29T13:00,27.1,73,19.6,18.4,0.000,0.000,0.000,0.394,3,100
2023-01-29T14:00,27.2,73,19.7,18.9,0.000,0.000,0.000,0.394,3,100
2023-01-29T15:00,27.0,74,19.8,18.9,0.000,0.000,0.000,0.394,3,100
2023-01-29T16:00,26.4,76,19.9,18.5,0.000,0.000,0.000,0.394,3,100
2023-01-29T17:00,25.4,80,20.0,17.6,0.000,0.000,0.000,0.394,3,100
2023-01-29T18:00,23.1,83,18.7,15.9,0.000,0.000,0.000,0.394,3,100
2023-01-29T19:00,21.3,83,17.1,14.2,0.000,0.000,0.000,0.394,3,100
2023-01-29T20:00,19.4,84,15.5,11.2,0.000,0.000,0.000,0.394,3,100
2023-01-29T21:00,17.1,84,13.2,8.4,0.000,0.000,0.000,0.394,3,100
2023-01-29T22:00,16.6,80,11.5,7.3,0.004,0.000,0.028,0.394,71,100
2023-01-29T23:00,15.8,78,10.2,6.4,0.008,0.000,0.055,0.394,71,100
2023-01-30T00:00,15.2,75,8.7,6.0,0.008,0.000,0.055,0.394,71,100
2023-01-30T01:00,14.7,75,8.3,5.2,0.008,0.000,0.055,0.394,71,100
2023-01-30T02:00,13.4,78,7.7,3.5,0.004,0.000,0.028,0.394,71,100
2023-01-30T03:00,12.2,75,5.9,2.4,0.004,0.000,0.028,0.427,71,100
2023-01-30T04:00,11.0,73,4.0,1.0,0.004,0.000,0.028,0.427,71,100
2023-01-30T05:00,9.9,74,3.2,0.1,0.000,0.000,0.000,0.427,3,100
2023-01-30T06:00,12.5,69,4.2,3.3,0.000,0.000,0.000,0.427,3,100
2023-01-30T07:00,11.6,68,3.1,2.6,0.000,0.000,0.000,0.427,3,100
2023-01-30T08:00,11.2,68,2.8,2.1,0.000,0.000,0.000,0.427,3,100
2023-01-30T09:00,10.8,67,2.1,1.1,0.000,0.000,0.000,0.427,3,100
2023-01-30T10:00,10.8,65,1.4,1.1,0.000,0.000,0.000,0.427,3,100
2023-01-30T11:00,11.2,62,0.9,1.3,0.000,0.000,0.000,0.427,3,100
2023-01-30T12:00,12.8,58,0.7,2.8,0.000,0.000,0.000,0.427,2,53
2023-01-30T13:00,13.5,55,0.4,3.1,0.000,0.000,0.000,0.427,3,84
2023-01-30T14:00,12.9,54,-0.6,2.3,0.000,0.000,0.000,0.427,0,1
2023-01-30T15:00,11.8,52,-2.3,1.4,0.000,0.000,0.000,0.427,0,1
2023-01-30T16:00,10.2,55,-3.0,0.3,0.000,0.000,0.000,0.394,0,0
2023-01-30T17:00,8.0,60,-3.1,-1.5,0.000,0.000,0.000,0.394,0,0
2023-01-30T18:00,6.7,63,-3.2,-2.4,0.000,0.000,0.000,0.394,0,0
2023-01-30T19:00,4.7,63,-5.2,-3.8,0.000,0.000,0.000,0.394,0,0
2023-01-30T20:00,1.0,63,-8.7,-7.9,0.000,0.000,0.000,0.394,0,0
2023-01-30T21:00,-1.4,62,-11.3,-10.5,0.000,0.000,0.000,0.394,0,0
2023-01-30T22:00,-0.9,61,-11.0,-10.0,0.000,0.000,0.000,0.394,0,0
2023-01-30T23:00,1.2,62,-8.9,-7.5,0.000,0.000,0.000,0.394,0,0
2023-01-31T00:00,2.1,64,-7.3,-6.8,0.000,0.000,0.000,0.394,0,0
2023-01-31T01:00,0.2,67,-8.3,-8.2,0.000,0.000,0.000,0.394,0,0
2023-01-31T02:00,-1.9,67,-10.2,-10.4,0.000,0.000,0.000,0.394,0,0
2023-01-31T03:00,-2.1,67,-10.3,-10.5,0.000,0.000,0.000,0.394,0,0
2023-01-31T04:00,-3.2,69,-10.8,-11.6,0.000,0.000,0.000,0.394,0,0
2023-01-31T05:00,-5.0,70,-12.3,-13.7,0.000,0.000,0.000,0.394,0,0
2023-01-31T06:00,-2.0,67,-10.2,-10.2,0.000,0.000,0.000,0.394,0,0
2023-01-31T07:00,-6.6,69,-14.0,-15.4,0.000,0.000,0.000,0.394,2,62
2023-01-31T08:00,-2.5,65,-11.3,-10.7,0.000,0.000,0.000,0.394,3,100
2023-01-31T09:00,3.9,58,-7.7,-4.0,0.000,0.000,0.000,0.394,3,96
2023-01-31T10:00,7.3,53,-6.4,-1.2,0.000,0.000,0.000,0.394,2,51
2023-01-31T11:00,9.7,50,-5.1,0.4,0.000,0.000,0.000,0.394,0,10
2023-01-31T12:00,11.1,49,-4.3,1.3,0.000,0.000,0.000,0.394,0,0
2023-01-31T13:00,11.3,50,-3.5,1.3,0.000,0.000,0.000,0.394,0,4
2023-01-31T14:00,10.9,50,-4.3,0.9,0.000,0.000,0.000,0.394,1,36
2023-01-31T15:00,10.4,48,-5.5,0.8,0.000,0.000,0.000,0.394,0,2
2023-01-31T16:00,8.8,50,-6.1,-0.7,0.000,0.000,0.000,0.394,0,0
2023-01-31T17:00,5.8,58,-5.9,-3.0,0.000,0.000,0.000,0.394,0,0
2023-01-31T18:00,5.3,60,-5.6,-3.5,0.000,0.000,0.000,0.394,0,0
2023-01-31T19:00,1.3,64,-7.9,-7.3,0.000,0.000,0.000,0.394,0,0
2023-01-31T20:00,0.5,63,-9.0,-8.3,0.000,0.000,0.000,0.394,0,0
2023-01-31T21:00,0.2,63,-9.5,-8.7,0.000,0.000,0.000,0.394,0,0
2023-01-31T22:00,0.5,62,-9.5,-8.5,0.000,0.000,0.000,0.394,0,0
2023-01-31T23:00,0.4,62,-9.6,-9.0,0.000,0.000,0.000,0.394,0,0
2023-02-01T00:00,1.7,60,-8.8,-7.7,0.000,0.000,0.000,0.394,0,0
2023-02-01T01:00,3.9,59,-7.3,-5.6,0.000,0.000,0.000,0.394,0,0
2023-02-01T02:00,4.7,58,-6.8,-4.7,0.000,0.000,0.000,0.394,0,0
2023-02-01T03:00,6.2,58,-5.6,-3.1,0.000,0.000,0.000,0.394,0,0
2023-02-01T04:00,6.8,58,-4.9,-2.5,0.000,0.000,0.000,0.394,0,0
2023-02-01T05:00,7.2,58,-4.4,-2.2,0.000,0.000,0.000,0.394,0,0
2023-02-01T06:00,7.2,63,-2.7,-2.7,0.000,0.000,0.000,0.394,0,0
2023-02-01T07:00,6.6,63,-3.2,-3.1,0.000,0.000,0.000,0.394,0,0
2023-02-01T08:00,8.5,60,-2.3,-1.1,0.000,0.000,0.000,0.394,0,0
2023-02-01T09:00,12.9,54,-0.5,3.1,0.000,0.000,0.000,0.394,0,0
2023-02-01T10:00,17.0,51,1.9,6.9,0.000,0.000,0.000,0.394,0,0
2023-02-01T11:00,20.6,49,4.2,10.0,0.000,0.000,0.000,0.394,0,0
2023-02-01T12:00,23.3,48,6.3,12.6,0.000,0.000,0.000,0.394,0,0
2023-02-01T13:00,25.2,47,7.9,14.5,0.000,0.000,0.000,0.394,0,0
2023-02-01T14:00,26.5,47,8.9,16.0,0.000,0.000,0.000,0.394,0,0
2023-02-01T15:00,27.0,46,9.1,16.9,0.000,0.000,0.000,0.394,0,0
2023-02-01T16:00,26.6,48,9.4,16.9,0.000,0.000,0.000,0.394,0,0
2023-02-01T17:00,23.8,54,9.6,14.7,0.000,0.000,0.000,0.394,0,0
2023-02-01T18:00,21.5,62,10.3,12.2,0.000,0.000,0.000,0.394,3,80
2023-02-01T19:00,21.0,61,9.7,11.7,0.000,0.000,0.000,0.394,3,100
2023-02-01T20:00,21.2,59,9.2,11.6,0.000,0.000,0.000,0.394,3,100
2023-02-01T21:00,20.8,59,8.7,11.0,0.000,0.000,0.000,0.394,3,83
2023-02-01T22:00,20.4,60,8.9,10.3,0.000,0.000,0.000,0.394,3,100
2023-02-01T23:00,20.3,61,9.2,10.1,0.000,0.000,0.000,0.394,0,18
2023-02-02T00:00,19.6,63,9.1,9.4,0.000,0.000,0.000,0.394,0,0
2023-02-02T01:00,19.4,63,8.8,9.2,0.000,0.000,0.000,0.394,0,0
2023-02-02T02:00,19.6,62,8.5,9.1,0.000,0.000,0.000,0.361,0,0
2023-02-02T03:00,19.7,61,8.4,9.2,0.000,0.000,0.000,0.361,0,0
2023-02-02T04:00,19.5,61,8.4,9.2,0.000,0.000,0.000,0.361,0,0
2023-02-02T05:00,19.3,62,8.4,9.0,0.000,0.000,0.000,0.361,0,0
2023-02-02T06:00,19.7,66,10.3,9.7,0.000,0.000,0.000,0.361,0,0
2023-02-02T07:00,19.0,67,9.8,9.4,0.000,0.000,0.000,0.361,0,0
2023-02-02T08:00,20.2,65,10.4,10.6,0.000,0.000,0.000,0.361,0,0
2023-02-02T09:00,23.6,61,12.0,14.0,0.000,0.000,0.000,0.361,0,0
2023-02-02T10:00,26.5,58,13.9,16.4,0.000,0.000,0.000,0.361,0,0
2023-02-02T11:00,28.8,59,16.3,18.2,0.000,0.000,0.000,0.361,0,0
2023-02-02T12:00,30.1,61,18.4,19.8,0.000,0.000,0.000,0.361,0,0
2023-02-02T13:00,30.4,62,18.9,20.1,0.000,0.000,0.000,0.361,0,0
2023-02-02T14:00,30.2,63,19.2,20.1,0.000,0.000,0.000,0.361,1,24
2023-02-02T15:00,30.1,65,19.6,19.8,0.000,0.000,0.000,0.361,2,77
2023-02-02T16:00,29.6,65,19.3,19.3,0.000,0.000,0.000,0.361,3,85
2023-02-02T17:00,25.3,59,13.1,13.7,0.000,0.000,0.000,0.361,0,0
2023-02-02T18:00,23.1,63,12.2,11.8,0.000,0.000,0.000,0.361,0,0
2023-02-02T19:00,19.8,62,8.7,9.3,0.000,0.000,0.000,0.361,0,0
2023-02-02T20:00,17.7,63,7.1,7.5,0.000,0.000,0.000,0.361,0,0
2023-02-02T21:00,15.7,65,6.0,5.1,0.000,0.000,0.000,0.361,0,0
2023-02-02T22:00,13.1,67,4.1,1.6,0.000,0.000,0.000,0.361,0,0
2023-02-02T23:00,10.2,63,0.1,-2.0,0.000,0.000,0.000,0.361,0,0
2023-02-03T00:00,7.6,62,-2.6,-4.4,0.000,0.000,0.000,0.361,0,0
2023-02-03T01:00,5.6,63,-4.4,-6.4,0.000,0.000,0.000,0.361,0,0
2023-02-03T02:00,3.6,64,-5.9,-8.4,0.000,0.000,0.000,0.361,0,0
2023-02-03T03:00,1.6,65,-7.4,-10.4,0.000,0.000,0.000,0.361,0,0
2023-02-03T04:00,-0.2,64,-9.5,-11.5,0.000,0.000,0.000,0.361,0,0
2023-02-03T05:00,-1.7,64,-11.1,-12.6,0.000,0.000,0.000,0.361,0,0
2023-02-03T06:00,1.2,62,-8.7,-8.9,0.000,0.000,0.000,0.361,0,0
2023-02-03T07:00,-0.7,63,-10.4,-10.1,0.000,0.000,0.000,0.361,0,0
2023-02-03T08:00,-0.5,60,-11.3,-10.2,0.000,0.000,0.000,0.361,1,32
2023-02-03T09:00,1.2,55,-11.4,-8.7,0.000,0.000,0.000,0.361,1,33
2023-02-03T10:00,3.2,50,-11.1,-6.9,0.000,0.000,0.000,0.361,0,4
2023-02-03T11:00,5.4,46,-10.8,-4.5,0.000,0.000,0.000,0.361,0,0
2023-02-03T12:00,7.7,43,-10.4,-1.7,0.000,0.000,0.000,0.361,0,0
2023-02-03T13:00,9.6,40,-10.1,0.6,0.000,0.000,0.000,0.361,0,0
2023-02-03T14:00,10.8,39,-9.4,1.5,0.000,0.000,0.000,0.361,0,0
2023-02-03T15:00,10.7,40,-9.0,1.7,0.000,0.000,0.000,0.361,0,0
2023-02-03T16:00,9.7,43,-8.4,1.4,0.000,0.000,0.000,0.361,0,0
2023-02-03T17:00,4.6,49,-10.4,-3.9,0.000,0.000,0.000,0.361,0,1
2023-02-03T18:00,9.4,44,-8.3,1.2,0.000,0.000,0.000,0.361,0,7
2023-02-03T19:00,8.6,49,-6.7,0.7,0.000,0.000,0.000,0.361,3,100
2023-02-03T20:00,6.8,49,-8.5,-1.6,0.000,0.000,0.000,0.361,3,99
2023-02-03T21:00,8.5,47,-7.7,-0.1,0.000,0.000,0.000,0.361,3,100
2023-02-03T22:00,8.6,48,-7.2,0.0,0.000,0.000,0.000,0.361,3,100
2023-02-03T23:00,10.9,45,-6.2,1.6,0.000,0.000,0.000,0.361,3,84
2023-02-04T00:00,10.5,47,-5.9,0.8,0.000,0.000,0.000,0.328,1,33
2023-02-04T01:00,11.1,44,-6.4,0.8,0.000,0.000,0.000,0.328,0,5
2023-02-04T02:00,11.8,43,-6.2,1.1,0.000,0.000,0.000,0.328,0,0
2023-02-04T03:00,12.4,43,-5.7,1.4,0.000,0.000,0.000,0.328,0,9
2023-02-04T04:00,13.2,44,-4.9,2.1,0.000,0.000,0.000,0.328,3,100
2023-02-04T05:00,13.9,44,-4.0,2.7,0.000,0.000,0.000,0.328,3,100
2023-02-04T06:00,15.3,51,0.5,3.3,0.000,0.000,0.000,0.328,3,89
2023-02-04T07:00,15.4,53,1.4,3.5,0.000,0.000,0.000,0.328,3,100
2023-02-04T08:00,17.2,56,4.0,6.2,0.000,0.000,0.000,0.328,1,42
2023-02-04T09:00,20.9,54,6.7,10.1,0.000,0.000,0.000,0.328,0,8
2023-02-04T10:00,25.2,53,10.3,14.0,0.000,0.000,0.000,0.328,0,0
2023-02-04T11:00,29.6,52,14.2,18.2,0.000,0.000,0.000,0.328,3,100
2023-02-04T12:00,33.6,51,17.4,22.4,0.000,0.000,0.000,0.328,3,100
2023-02-04T13:00,37.0,50,20.2,25.8,0.000,0.000,0.000,0.328,3,100
2023-02-04T14:00,39.4,50,22.3,28.7,0.000,0.000,0.000,0.328,3,100
2023-02-04T15:00,40.8,50,23.8,30.8,0.000,0.000,0.000,0.328,3,100
2023-02-04T16:00,41.3,52,25.1,31.5,0.000,0.000,0.000,0.295,3,100
2023-02-04T17:00,40.5,55,25.7,31.1,0.000,0.000,0.000,0.295,3,100
2023-02-04T18:00,38.4,60,25.9,27.6,0.000,0.000,0.000,0.295,3,100
2023-02-04T19:00,36.8,61,24.6,25.9,0.000,0.000,0.000,0.295,3,100
2023-02-04T20:00,36.4,63,24.9,25.8,0.000,0.000,0.000,0.295,3,100
2023-02-04T21:00,36.9,63,25.6,26.0,0.000,0.000,0.000,0.295,3,100
2023-02-04T22:00,37.3,63,25.9,26.4,0.000,0.000,0.000,0.295,3,100
2023-02-04T23:00,37.3,63,25.9,26.4,0.000,0.000,0.000,0.295,3,100
2023-02-05T00:00,37.0,64,25.8,26.3,0.000,0.000,0.000,0.295,3,100
2023-02-05T01:00,36.5,65,25.8,26.0,0.000,0.000,0.000,0.295,3,99
2023-02-05T02:00,36.0,66,25.6,25.7,0.000,0.000,0.000,0.295,1,38
2023-02-05T03:00,34.3,69,25.2,24.2,0.000,0.000,0.000,0.295,3,100
2023-02-05T04:00,33.8,70,25.2,23.8,0.000,0.000,0.000,0.295,3,100
2023-02-05T05:00,33.7,72,25.7,23.9,0.000,0.000,0.000,0.295,3,80
2023-02-05T06:00,33.0,76,26.4,23.6,0.000,0.000,0.000,0.295,0,0
2023-02-05T07:00,31.9,81,26.6,23.2,0.000,0.000,0.000,0.295,0,2
2023-02-05T08:00,32.3,82,27.4,24.1,0.000,0.000,0.000,0.295,1,26
2023-02-05T09:00,34.6,80,29.1,26.4,0.000,0.000,0.000,0.295,3,87
2023-02-05T10:00,36.4,79,30.5,28.5,0.000,0.000,0.000,0.295,3,94
2023-02-05T11:00,38.1,76,31.1,30.0,0.000,0.000,0.000,0.295,2,66
2023-02-05T12:00,39.0,72,30.8,31.0,0.000,0.000,0.000,0.262,2,59
2023-02-05T13:00,38.8,71,30.1,30.6,0.000,0.000,0.000,0.262,0,0
2023-02-05T14:00,40.6,66,30.1,32.0,0.000,0.000,0.000,0.262,0,0
2023-02-05T15:00,39.8,67,29.9,31.4,0.000,0.000,0.000,0.230,0,16
2023-02-05T16:00,38.5,70,29.5,30.5,0.000,0.000,0.000,0.230,0,14
2023-02-05T17:00,35.5,77,29.2,28.2,0.000,0.000,0.000,0.230,0,3
2023-02-05T18:00,30.4,87,27.0,23.8,0.000,0.000,0.000,0.230,0,0
2023-02-05T19:00,29.5,88,26.5,22.8,0.000,0.000,0.000,0.230,0,0
2023-02-05T20:00,28.3,89,25.6,21.2,0.000,0.000,0.000,0.230,0,0
2023-02-05T21:00,27.7,88,24.7,20.6,0.000,0.000,0.000,0.230,0,0
2023-02-05T22:00,27.1,87,23.8,20.2,0.000,0.000,0.000,0.230,0,0
2023-02-05T23:00,24.1,90,21.5,16.8,0.000,0.000,0.000,0.230,0,0
2023-02-06T00:00,23.8,91,21.5,16.7,0.000,0.000,0.000,0.230,0,0
2023-02-06T01:00,23.5,91,21.2,16.4,0.000,0.000,0.000,0.230,0,0
2023-02-06T02:00,23.0,91,20.9,16.4,0.000,0.000,0.000,0.230,0,0
2023-02-06T03:00,24.0,90,21.6,17.5,0.000,0.000,0.000,0.230,0,0
2023-02-06T04:00,22.0,91,19.9,14.8,0.000,0.000,0.000,0.230,0,0
2023-02-06T05:00,23.1,90,20.6,16.3,0.000,0.000,0.000,0.230,0,6
2023-02-06T06:00,21.1,92,19.2,13.0,0.000,0.000,0.000,0.230,0,0
2023-02-06T07:00,23.6,91,21.4,16.6,0.000,0.000,0.000,0.230,0,8
2023-02-06T08:00,27.1,87,23.8,19.5,0.000,0.000,0.000,0.230,3,95
2023-02-06T09:00,31.8,78,25.6,24.3,0.000,0.000,0.000,0.230,3,100
2023-02-06T10:00,35.4,67,25.6,27.1,0.000,0.000,0.000,0.230,3,100
2023-02-06T11:00,38.7,58,25.3,30.1,0.000,0.000,0.000,0.230,3,100
2023-02-06T12:00,41.2,51,24.6,32.2,0.000,0.000,0.000,0.230,3,100
2023-02-06T13:00,43.6,45,23.8,34.1,0.000,0.000,0.000,0.230,3,100
2023-02-06T14:00,44.6,45,24.5,35.1,0.000,0.000,0.000,0.197,3,100
2023-02-06T15:00,43.7,51,26.7,34.4,0.000,0.000,0.000,0.197,3,100
2023-02-06T16:00,42.2,58,28.3,33.0,0.000,0.000,0.000,0.197,3,98
2023-02-06T17:00,39.7,61,27.4,30.0,0.000,0.000,0.000,0.197,2,59
2023-02-06T18:00,37.7,63,26.2,27.0,0.000,0.000,0.000,0.197,0,8
2023-02-06T19:00,38.8,59,25.8,27.2,0.000,0.000,0.000,0.197,0,2
2023-02-06T20:00,40.3,58,26.6,28.3,0.000,0.000,0.000,0.197,1,48
2023-02-06T21:00,41.9,57,27.8,29.9,0.000,0.000,0.000,0.197,0,19
2023-02-06T22:00,43.3,58,29.5,31.2,0.000,0.000,0.000,0.197,3,90
2023-02-06T23:00,45.1,58,31.1,33.1,0.000,0.000,0.000,0.164,3,100
2023-02-07T00:00,47.4,56,32.7,35.5,0.000,0.000,0.000,0.164,3,100
2023-02-07T01:00,49.0,59,35.5,37.7,0.000,0.000,0.000,0.164,3,100
2023-02-07T02:00,50.1,69,40.5,39.7,0.000,0.000,0.000,0.131,3,80
2023-02-07T03:00,49.6,84,45.0,41.1,0.000,0.000,0.000,0.131,3,100
2023-02-07T04:00,49.7,91,47.1,42.2,0.000,0.000,0.000,0.131,3,100
2023-02-07T05:00,47.0,85,42.7,38.8,0.000,0.000,0.000,0.098,0,4
2023-02-07T06:00,40.1,88,37.0,32.0,0.000,0.000,0.000,0.098,0,17
2023-02-07T07:00,38.2,90,35.5,29.7,0.000,0.000,0.000,0.098,3,100
2023-02-07T08:00,37.6,88,34.5,28.4,0.000,0.000,0.000,0.098,3,100
2023-02-07T09:00,37.9,82,32.8,28.0,0.000,0.000,0.000,0.098,3,100
2023-02-07T10:00,39.0,77,32.4,28.5,0.000,0.000,0.000,0.098,2,74
2023-02-07T11:00,40.9,71,32.4,30.4,0.000,0.000,0.000,0.098,2,70
2023-02-07T12:00,42.9,67,32.8,32.7,0.000,0.000,0.000,0.098,2,78
2023-02-07T13:00,45.4,61,32.7,35.5,0.000,0.000,0.000,0.066,2,56
2023-02-07T14:00,44.9,63,33.0,35.5,0.000,0.000,0.000,0.066,1,22
2023-02-07T15:00,44.1,64,32.7,35.1,0.000,0.000,0.000,0.066,1,32
2023-02-07T16:00,42.7,65,31.7,34.8,0.000,0.000,0.000,0.066,0,0
2023-02-07T17:00,39.3,70,30.4,32.2,0.000,0.000,0.000,0.066,0,0
2023-02-07T18:00,32.0,86,28.3,24.6,0.000,0.000,0.000,0.066,0,0
2023-02-07T19:00,32.0,86,28.3,24.2,0.000,0.000,0.000,0.066,0,0
2023-02-07T20:00,31.5,88,28.3,23.5,0.000,0.000,0.000,0.066,0,0
2023-02-07T21:00,30.7,87,27.3,22.7,0.000,0.000,0.000,0.066,0,0
2023-02-07T22:00,29.1,87,25.7,21.2,0.000,0.000,0.000,0.066,0,0
2023-02-07T23:00,27.6,87,24.3,20.1,0.000,0.000,0.000,0.066,0,0
2023-02-08T00:00,26.4,87,23.1,19.2,0.000,0.000,0.000,0.066,0,0
2023-02-08T01:00,25.5,88,22.3,18.3,0.000,0.000,0.000,0.066,0,0
2023-02-08T02:00,25.3,87,22.0,18.2,0.000,0.000,0.000,0.066,0,0
2023-02-08T03:00,25.1,86,21.6,18.0,0.000,0.000,0.000,0.066,0,0
2023-02-08T04:00,24.6,87,21.3,18.0,0.000,0.000,0.000,0.066,2,75
2023-02-08T05:00,24.3,88,21.3,18.0,0.000,0.000,0.000,0.066,1,34
2023-02-08T06:00,24.1,84,20.1,17.0,0.000,0.000,0.000,0.066,3,100
2023-02-08T07:00,26.8,76,20.2,20.2,0.000,0.000,0.000,0.066,3,100
2023-02-08T08:00,28.5,76,21.8,22.2,0.000,0.000,0.000,0.066,3,100
2023-02-08T09:00,32.2,69,23.2,26.1,0.000,0.000,0.000,0.066,3,100
2023-02-08T10:00,35.6,64,24.6,29.5,0.000,0.000,0.000,0.066,3,100
2023-02-08T11:00,38.0,61,25.6,31.4,0.000,0.000,0.000,0.066,3,100
2023-02-08T12:00,40.0,59,26.6,33.7,0.000,0.000,0.000,0.066,3,100
